REF_DATE,GEO,DGUID,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018-02,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,2.1,B,,,1
2018-02,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,54385,B,,,0
2018-02,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1957135,A,,,0
2018-02,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,2.7,B,,,1
2018-02,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,101345,A,,,0
2018-02,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2145995,A,,,0
2018-02,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.5,A,,,1
2018-02,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,685,E,,,0
2018-02,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,16825,A,,,0
2018-02,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,3.9,E,,,1
2018-02,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,760,E,,,0
2018-02,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22160,A,,,0
2018-02,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,3.3,E,,,1
2018-02,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,345,D,,,0
2018-02,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,11615,A,,,0
2018-02,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,2.9,D,,,1
2018-03,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,508080,A,,,0
2018-03,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,15769085,A,,,0
2018-03,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,3.1,A,,,1
2018-03,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,3285,C,,,0
2018-03,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,197135,B,,,0
2018-03,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,1.6,C,,,1
2018-03,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,1725,D,,,0
2018-03,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,61325,A,,,0
2018-03,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,2.7,D,,,1
2018-03,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,9425,B,,,0
2018-03,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,407875,A,,,0
2018-03,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2.3,B,,,1
2018-03,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,8835,C,,,0
2018-03,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,283600,A,,,0
2018-03,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3,C,,,1
2018-03,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,108685,A,,,0
2018-03,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3503545,A,,,0
2018-03,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,3,A,,,1
2018-03,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,199865,A,,,0
2018-03,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6118605,A,,,0
2018-03,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.2,A,,,1
2018-03,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,15395,B,,,0
2018-03,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,588845,A,,,0
2018-03,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,2.5,B,,,1
2018-03,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,8985,C,,,0
2018-03,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,452605,A,,,0
2018-03,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,1.9,C,,,1
2018-03,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,54700,B,,,0
2018-03,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1949935,A,,,0
2018-03,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,2.7,B,,,1
2018-03,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,95530,A,,,0
2018-03,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2155340,A,,,0
2018-03,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.2,A,,,1
2018-03,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,600,D,,,0
2018-03,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,16905,A,,,0
2018-03,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,3.4,D,,,1
2018-03,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,755,D,,,0
2018-03,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,21880,A,,,0
2018-03,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,3.3,D,,,1
2018-03,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,290,D,,,0
2018-03,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,11490,A,,,0
2018-03,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,2.5,D,,,1
2018-04,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,500015,A,,,0
2018-04,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,15822015,A,,,0
2018-04,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,3.1,A,,,1
2018-04,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,3260,C,,,0
2018-04,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,186920,A,,,0
2018-04,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,1.7,C,,,1
2018-04,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,1930,D,,,0
2018-04,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,61475,A,,,0
2018-04,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,3,D,,,1
2018-04,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,9395,B,,,0
2018-04,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,400285,A,,,0
2018-04,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2.3,B,,,1
2018-04,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,7785,B,,,0
2018-04,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,299365,A,,,0
2018-04,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,2.5,B,,,1
2018-04,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,105200,A,,,0
2018-04,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3515700,A,,,0
2018-04,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,2.9,A,,,1
2018-04,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,192875,A,,,0
2018-04,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6143960,A,,,0
2018-04,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3,A,,,1
2018-04,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,12515,B,,,0
2018-04,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,584435,A,,,0
2018-04,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,2.1,B,,,1
2018-04,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,9025,B,,,0
2018-04,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,458410,A,,,0
2018-04,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,1.9,B,,,1
2018-04,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,58575,B,,,0
2018-04,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1955150,A,,,0
2018-04,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,2.9,A,,,1
2018-04,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,97820,A,,,0
2018-04,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2165900,A,,,0
2018-04,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.3,A,,,1
2018-04,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,545,D,,,0
2018-04,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,17020,A,,,0
2018-04,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,3.1,D,,,1
2018-04,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,745,E,,,0
2018-04,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,21925,A,,,0
2018-04,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,3.3,E,,,1
2018-04,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,345,D,,,0
2018-04,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,11465,A,,,0
2018-04,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,2.9,D,,,1
2018-05,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,507270,A,,,0
2018-05,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,15815385,A,,,0
2018-05,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,3.1,A,,,1
2018-05,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,4910,C,,,0
2018-05,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,184055,A,,,0
2018-05,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,2.6,C,,,1
2018-05,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,2135,D,,,0
2018-05,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,61445,A,,,0
2018-05,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,3.4,D,,,1
2018-05,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,10310,B,,,0
2018-05,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,399240,A,,,0
2018-05,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2.5,B,,,1
2018-05,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,9645,C,,,0
2018-05,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,303395,B,,,0
2018-05,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3.1,C,,,1
2018-05,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,111020,A,,,0
2018-05,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3515160,A,,,0
2018-05,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,3.1,A,,,1
2018-05,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,191435,A,,,0
2018-05,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6143655,A,,,0
2018-05,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3,A,,,1
2018-05,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,13125,B,,,0
2018-05,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,580130,A,,,0
2018-05,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,2.2,B,,,1
2018-05,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,10240,C,,,0
2018-05,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,451840,A,,,0
2018-05,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,2.2,C,,,1
2018-05,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,55490,B,,,0
2018-05,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1956565,A,,,0
2018-05,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,2.8,B,,,1
2018-05,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,97345,A,,,0
2018-05,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2169380,A,,,0
2018-05,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.3,A,,,1
2018-05,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,565,D,,,0
2018-05,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,16825,A,,,0
2018-05,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,3.3,D,,,1
2018-05,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,670,E,,,0
2018-05,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22170,A,,,0
2018-05,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,2.9,E,,,1
2018-05,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,375,D,,,0
2018-05,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,11525,A,,,0
2018-05,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,3.2,D,,,1
2018-06,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,521290,A,,,0
2018-06,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,15892980,A,,,0
2018-06,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,3.2,A,,,1
2018-06,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,3225,C,,,0
2018-06,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,197775,B,,,0
2018-06,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,1.6,C,,,1
2018-06,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,,F,,,0
2018-06,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,61860,A,,,0
2018-06,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,,F,,,1
2018-06,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,11455,B,,,0
2018-06,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,407145,A,,,0
2018-06,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2.7,B,,,1
2018-06,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,7990,B,,,0
2018-06,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,279030,A,,,0
2018-06,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,2.8,B,,,1
2018-06,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,107375,A,,,0
2018-06,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3524625,A,,,0
2018-06,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,3,A,,,1
2018-06,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,208630,A,,,0
2018-06,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6178460,A,,,0
2018-06,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.3,A,,,1
2018-06,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,16100,B,,,0
2018-06,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,586005,A,,,0
2018-06,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,2.7,B,,,1
2018-06,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,9385,B,,,0
2018-06,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,454275,A,,,0
2018-06,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,2,B,,,1
2018-06,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,51810,B,,,0
2018-06,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1971480,A,,,0
2018-06,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,2.6,B,,,1
2018-06,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,101015,A,,,0
2018-06,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2181315,A,,,0
2018-06,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.4,A,,,1
2018-06,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,995,D,,,0
2018-06,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,17005,A,,,0
2018-06,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,5.5,D,,,1
2018-06,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,765,D,,,0
2018-06,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22335,A,,,0
2018-06,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,3.3,D,,,1
2018-06,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,,F,,,0
2018-06,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,11670,A,,,0
2018-06,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,,F,,,1
2018-07,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,527410,A,,,0
2018-07,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,15917610,A,,,0
2018-07,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,3.2,A,,,1
2018-07,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,3550,C,,,0
2018-07,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,181585,A,,,0
2018-07,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,1.9,C,,,1
2018-07,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,2250,D,,,0
2018-07,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,62030,A,,,0
2018-07,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,3.5,D,,,1
2018-07,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,9955,B,,,0
2018-07,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,417810,A,,,0
2018-07,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2.3,B,,,1
2018-07,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,9305,C,,,0
2018-07,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,292950,A,,,0
2018-07,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3.1,C,,,1
2018-07,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,116020,A,,,0
2018-07,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3528335,A,,,0
2018-07,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,3.2,A,,,1
2018-07,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,206190,A,,,0
2018-07,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6187845,A,,,0
2018-07,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.2,A,,,1
2018-07,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,13745,B,,,0
